"ORG_UNIT_HIERARCHY_ID","EFF_FROM_TMSTMP","TRNST_NUM","RGNL_OFFC_TRNST_NUM","DSTRCT_OFFC_TRNST_NUM","RGNL_OFFC_OU_ID","DSTRCT_OFFC_OU_ID","EFF_TO_TMSTMP","CRNT_F","RGNL_OFFC_CD","DSTRCT_OFFC_CD","TRNST_NM","RGNL_OFFC_DESC","DSTRCT_OFFC_DESC","INSRT_PROCESS_TMSTMP","UPDT_PROCESS_TMSTMP"
17577054,2003-11-07-00.00.00.000000,"90910","00810","12690",17580086,17578450,9999-12-31-00.00.00.000000,Y,"7    ","57                            ","DOUGLAS & COURTNEY, VICTORIA, B. C.               ",BRITISH COLUMBIA REGION                   ,VANCOUVER ISLAND                          ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575490,2006-10-13-00.00.00.000000,"95356","68502","24208",17577462,17578452,9999-12-31-00.00.00.000000,Y,"4    ","25                            ","LONDON GALLERIA, LONDON, ONTARIO                  ",ONTARIO REGION                            ,LONDON & AREA                             ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577307,2011-11-10-00.00.00.000000,"18242","68502","51946",17577462,17577656,9999-12-31-00.00.00.000000,Y,"4    ","20                            ","LISTOWEL, ONTARIO                                 ",ONTARIO REGION                            ,ONTARIO CENTRAL WEST                      ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577236,2010-06-11-00.00.00.000000,"31419","20719","62059",17580231,17580566,9999-12-31-00.00.00.000000,Y,"6    ","50                            ","THICKWOOD HEIGHTS, FORT MCMURRAY, ALTA.           ",PRAIRIE REGION                            ,NORTHERN ALBERTA                          ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575608,2011-05-11-00.00.00.000000,"10561",,"41061",-1,17575670,9999-12-31-00.00.00.000000,Y,"0    ","64                            ","PASPEBIAC, QUE.                                   ",NOT APPLICABLE                            ,"PRIVATE BANKING UNITS, DFCS & OTHERS      ",2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17580505,2008-01-13-00.00.00.000000,"53892",,,-1,-1,9999-12-31-00.00.00.000000,Y,"0    ","51                            ",COMMERCIAL BANKING BUSINESS CASE POOL             ,NOT APPLICABLE                            ,COMMERCIAL BANKING                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575629,2011-05-11-00.00.00.000000,"82321",,"41061",-1,17575670,9999-12-31-00.00.00.000000,Y,"0    ","64                            ","ST. BRUNO, QUEBEC                                 ",NOT APPLICABLE                            ,"PRIVATE BANKING UNITS, DFCS & OTHERS      ",2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575663,2004-10-08-00.00.00.000000,"00414","12153","12393",17577393,17577650,9999-12-31-00.00.00.000000,Y,"2    ","07                            ",NEW BRUNSWICK VPO EXPENSE                         ,ATLANTIC REGION                           ,ATLANTIC DIRECT REPORTING UNITS           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577010,2010-11-11-00.00.00.000000,"80770","00810","11510",17580086,17577423,9999-12-31-00.00.00.000000,Y,"7    ","56                            ","FORT NELSON, B.C.                                 ",BRITISH COLUMBIA REGION                   ,DOWNTOWN VANCOUVER/NORTH B.C.             ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17578758,2009-02-17-00.00.00.000000,"37176",,,-1,-1,9999-12-31-00.00.00.000000,Y,"0    ","51                            ",ONTARIO NORTHEAST CREDIT SOLUTIONS GROUP          ,NOT APPLICABLE                            ,COMMERCIAL BANKING                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575107,2006-04-10-00.00.00.000000,"46102","32482","51896",17580325,17577655,9999-12-31-00.00.00.000000,Y,"5    ","34                            ","KING & PETER-370 KING ST W, TORONTO, ON           ",TORONTO REGION                            ,TORONTO CENTRE                            ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575011,2003-11-07-00.00.00.000000,"30437","20719","32359",17580231,17577716,9999-12-31-00.00.00.000000,Y,"6    ","52                            ",WINNIPEG DATA CENTRE PROOF                        ,PRAIRIE REGION                            ,PRAIRIE DIRECT REPORTING UNITS            ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576933,2006-10-13-00.00.00.000000,"82222","68502","61986",17577462,17577657,9999-12-31-00.00.00.000000,Y,"4    ","18                            ","ANGUS, ONT.                                       ",ONTARIO REGION                            ,BARRIE & MUSKOKA                          ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17580153,2003-11-07-00.00.00.000000,"10876","00661","11106",17580083,17580156,9999-12-31-00.00.00.000000,Y,"3    ","11                            ",CITY VIEW-U. S. $ ACCOUNT                         ,QUEBEC & EASTERN ONTARIO                  ,OTTAWA & WEST QUEBEC                      ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577559,2006-12-11-00.00.00.000000,"84582","32482","21246",17580325,17580237,9999-12-31-00.00.00.000000,Y,"5    ","33                            ","MADISON CENTRE, NORTH YORK, ONT.                  ",TORONTO REGION                            ,TORONTO NORTH                             ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17579157,2011-07-18-00.00.00.000000,"47696",,,-1,-1,9999-12-31-00.00.00.000000,Y,"0    ","51                            ",TORONTO BSC (ONTARIO 1)                           ,NOT APPLICABLE                            ,COMMERCIAL BANKING                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576440,2010-03-12-00.00.00.000000,"10223","12153","31393",17577393,17580310,9999-12-31-00.00.00.000000,Y,"2    ","02                            ",GLACE BAY                                         ,ATLANTIC REGION                           ,NORTHEAST NOVA SCOTIA                     ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575520,2006-12-11-00.00.00.000000,"41392","32482","81026",17580325,17580703,9999-12-31-00.00.00.000000,Y,"5    ","31                            ","KINGSTON RD. & MAIN, TORONTO, ONT.                ",TORONTO REGION                            ,TORONTO EAST                              ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576651,2011-01-16-00.00.00.000000,"50260","00810","01750",17580086,17577422,9999-12-31-00.00.00.000000,Y,"7    ","55                            ",PENTICTON                                         ,BRITISH COLUMBIA REGION                   ,S.E. B.C./CENTRAL EAST VANCOUVER          ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575823,2010-03-12-00.00.00.000000,"12583","12153","12393",17577393,17577650,9999-12-31-00.00.00.000000,Y,"2    ","07                            ",CP - DUNVILLE                                     ,ATLANTIC REGION                           ,ATLANTIC DIRECT REPORTING UNITS           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576688,2008-02-15-00.00.00.000000,"90340","00810","92130",17580086,17577663,9999-12-31-00.00.00.000000,Y,"7    ","54                            ","TERRACE, B.C.                                     ",BRITISH COLUMBIA REGION                   ,NORTH COAST & FRASER VALLEY               ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
-1,1900-01-01-00.00.00.000000,UKN  ,,,-1,-1,9999-12-31-00.00.00.000000,Y,,Unknown                       ,Unknown                                           ,Unknown                                   ,Unknown                                   ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575956,2004-10-08-00.00.00.000000,"86876",,,-1,-1,9999-12-31-00.00.00.000000,Y,"1    ","06                            ",SHARED SERVICES - SALES SUPPORT                   ,SHARED SERVICES                           ,SHARED SERVICES                           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577060,2008-01-13-00.00.00.000000,"43612","68502","51086",17577462,17580474,9999-12-31-00.00.00.000000,Y,"4    ","27                            ","DOUGALL & CABANA RD., WINDSOR, ONT.               ",ONTARIO REGION                            ,SOUTHWEST ONTARIO                         ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17579541,2010-08-16-00.00.00.000000,"08276","32482","64238",17580325,17578460,2015-12-09-23.59.59.000000,N,"5    ","36                            ",AIRPORT & YELLOW AVENS                            ,TORONTO REGION                            ,GTA WEST                                  ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17579541,2015-12-10-00.00.00.000000,"08276","32482","64238",17580325,17578460,9999-12-31-00.00.00.000000,Y,"5    ","36                            ",AIRPORT & YELLOW AVENS                            ,TORONTO REGION                            ,GTA BRAMPTON                              ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17578926,2004-05-07-00.00.00.000000,"89292",,,-1,-1,9999-12-31-00.00.00.000000,Y,"1    ","06                            ",CASH LOSS CONTROL ADMINISTERED BUDGET             ,SHARED SERVICES                           ,SHARED SERVICES                           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575829,2010-03-12-00.00.00.000000,"52613","12153","12393",17577393,17577650,9999-12-31-00.00.00.000000,Y,"2    ","07                            ",CP - BLOOMFIELD                                   ,ATLANTIC REGION                           ,ATLANTIC DIRECT REPORTING UNITS           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577191,2011-05-11-00.00.00.000000,"30981","00661","60871",17580083,17580547,9999-12-31-00.00.00.000000,Y,"3    ","10                            ","KIRKLAND, QUEBEC                                  ",QUEBEC & EASTERN ONTARIO                  ,MONTREAL & WEST                           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17580065,2015-10-13-00.00.00.000000,"93047",,,-1,-1,9999-12-31-00.00.00.000000,Y,"0    ","51                            ",INDIRECT BUSINESS FINANCING                       ,NOT APPLICABLE                            ,COMMERCIAL BANKING                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17580065,2011-06-11-00.00.00.000000,"93047",,,-1,-1,2015-10-12-23.59.59.000000,N,"0    ","51                            ",INDIRECT BUSINESS FINANCING - CLFA                ,NOT APPLICABLE                            ,COMMERCIAL BANKING                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17579326,2010-08-16-00.00.00.000000,"23606",,,-1,-1,9999-12-31-00.00.00.000000,Y,"0    ","51                            ",ONTARIO EAST - AGRICULTURE                        ,NOT APPLICABLE                            ,COMMERCIAL BANKING                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575002,2003-11-07-00.00.00.000000,"72033","12153","12393",17577393,17577650,9999-12-31-00.00.00.000000,Y,"2    ","07                            ",ST. JOHN'S A.C.S. IMPLEMENTATION                  ,ATLANTIC REGION                           ,ATLANTIC DIRECT REPORTING UNITS           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576643,2011-09-13-00.00.00.000000,"20040","00810","92700",17580086,17578466,9999-12-31-00.00.00.000000,Y,"7    ","58                            ",CHINATOWN                                         ,BRITISH COLUMBIA REGION                   ,VANCOUVER/CENTRAL B.C. & YUKON            ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575079,2003-11-07-00.00.00.000000,"80911","00661","80861",17580083,17580700,9999-12-31-00.00.00.000000,Y,"3    ","08                            ","2020 UNIVERSITE, MONTREAL, QUEBEC                 ",QUEBEC & EASTERN ONTARIO                  ,MONTREAL & EAST                           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17578597,2004-10-08-00.00.00.000000,"97006","32482","61036",17580325,17580552,9999-12-31-00.00.00.000000,Y,"5    ","40                            ",TORONTO CENTRAL ABM PROCESSING CTR                ,TORONTO REGION                            ,TORONTO DIRECT REPORTING UNITS            ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17579214,2006-01-10-00.00.00.000000,"34793","32482","61036",17580325,17580552,9999-12-31-00.00.00.000000,Y,"5    ","40                            ",TORONTO BSC (ONTARIO 1 TO 4) - INVESTMENT         ,TORONTO REGION                            ,TORONTO DIRECT REPORTING UNITS            ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577834,2011-01-16-00.00.00.000000,"02170","00810","92700",17580086,17578466,9999-12-31-00.00.00.000000,Y,"7    ","58                            ",COLLEGE HEIGHTS                                   ,BRITISH COLUMBIA REGION                   ,VANCOUVER/CENTRAL B.C. & YUKON            ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577190,2008-09-15-00.00.00.000000,"45872","32482","51896",17580325,17577655,9999-12-31-00.00.00.000000,Y,"5    ","34                            ","HARBOUR SQUARE, TORONTO                           ",TORONTO REGION                            ,TORONTO CENTRE                            ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17579848,2011-06-11-00.00.00.000000,"93161","00661","80861",17580083,17580700,9999-12-31-00.00.00.000000,Y,"3    ","08                            ",METRO MCGILL                                      ,QUEBEC & EASTERN ONTARIO                  ,MONTREAL & EAST                           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575616,2011-05-11-00.00.00.000000,"61101",,"41061",-1,17575670,9999-12-31-00.00.00.000000,Y,"0    ","64                            ",BAIE COMEAU                                       ,NOT APPLICABLE                            ,"PRIVATE BANKING UNITS, DFCS & OTHERS      ",2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17580382,2003-11-07-00.00.00.000000,"40246","00661","40881",17580083,17580390,9999-12-31-00.00.00.000000,Y,"3    ","16                            ",OTTAWA POSTING MONTREAL DATA CTR.                 ,QUEBEC & EASTERN ONTARIO                  ,QUEBEC & E. ONT DIRECT REPORTING UNITS    ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577254,2009-11-11-00.00.00.000000,"30726","00661","11106",17580083,17580156,9999-12-31-00.00.00.000000,Y,"3    ","11                            ","PAUL ANKA & MCCARTHY, OTTAWA, ONTARIO             ",QUEBEC & EASTERN ONTARIO                  ,OTTAWA & WEST QUEBEC                      ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576886,2011-10-13-00.00.00.000000,"00406","00661","11106",17580083,17580156,9999-12-31-00.00.00.000000,Y,"3    ","11                            ",CARLETON UNIVERSITY                               ,QUEBEC & EASTERN ONTARIO                  ,OTTAWA & WEST QUEBEC                      ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577044,2007-03-12-00.00.00.000000,"83592","68502","64188",17577462,17578459,9999-12-31-00.00.00.000000,Y,"4    ","19                            ","LORNE & DEMOREST ST, SUDBURY, ONT.                ",ONTARIO REGION                            ,ONTARIO NORTH                             ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
