"SRC_SYS_CD","BCAR_SCHED_NUM","ASST_CL_NUM","BASEL_PRD_TP_CD","PRD_CD","SUB_PRD_CD","RNTL_PRPTY_F","CLP_FLAG","TRANSACTOR_FLAG_QRR","TOT_EXPSR_ABOVE_LMT_F","BCAR_SCHED_NUM_50","BCAR_SCHED_NM","BCAR_SCHED_SORT","CRNT_F","EFF_FROM_YR_MTH","EFF_TO_YR_MTH","INSRT_PROCESS_TMSTMP","UPDT_PROCESS_TMSTMP"
KS,"32",2,,,,,,,Y,"50.210",Non-regulatory Retail,200,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,CC,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,SL,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,AXP,PC,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,AXP,PC,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,RG,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,SV,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VGD,PB,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VGD,SP,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VFF,TR,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VGD,BA,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VGD,RG,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,SCL,IL,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,AXS,SS,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,DM,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,RG,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,SS,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VLR,RC,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,SCL,INE,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VFF,F1,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VGD,ST,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VFF,F1,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,SL,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,ZZ,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VGD,BA,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VGD,RG,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VGD,ST,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,AXG,GS,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,SCL,RL,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VFF,TS,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,AXS,SC,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VFF,TS,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VIC,RG,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,NF,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VLR,NF,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,SCL,IL,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VIC,RS,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,ST,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VLR,NF,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VFA,A1,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,AXG,GC,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,AXG,GS,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,AXS,SC,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,ST,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VFA,A1,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,SS,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,SV,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,ZZ,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VLR,RC,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VGD,SP,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,SCL,INE,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,SC,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VFA,A3,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,SCL,IM,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VIC,RG,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,SCL,CS,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VFF,TR,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VIC,RS,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VLR,RG,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,AXG,GC,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,NH,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,SC,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VLR,RG,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VGD,PB,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,SCL,RL,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,NH,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VGD,NF,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,SCL,CS,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,AXS,SS,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,DM,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,NF,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VFA,A3,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VGD,NF,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,SCL,IM,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,SCL,RS,Y,Y,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,CC,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,SCL,RS,Y,,,,"50.250",Income-Producing HELOCs,40,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,,,,,,,Y,"50.210",Non-regulatory Retail,200,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
SPL,"30",1,DTL STEP,,,Y,Y,,,"50.240",Income-Producing Residential Real Estate excl. HELOCs,20,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
SPL,"30",1,DTL STEP,,,Y,,,,"50.240",Income-Producing Residential Real Estate excl. HELOCs,20,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
SPL,"30",1,DTL RRE,,,Y,,,,"50.240",Income-Producing Residential Real Estate excl. HELOCs,20,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
SPL,"30",1,DTL RRE,,,Y,Y,,,"50.240",Income-Producing Residential Real Estate excl. HELOCs,20,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,GENWORTH I,,,N,N,,,"50.250a",Residential Real Estate Exposures that do not meet expectations related to B-20 (Mortgages),80,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,GUARANTY B,,,Y,N,,,"50.250a",Residential Real Estate Exposures that do not meet expectations related to B-20 (Mortgages),80,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,CONV U,,,N,N,,,"50.250a",Residential Real Estate Exposures that do not meet expectations related to B-20 (Mortgages),80,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,GENWORTH I,,,Y,N,,,"50.250a",Residential Real Estate Exposures that do not meet expectations related to B-20 (Mortgages),80,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,CMHC I,,,Y,N,,,"50.250a",Residential Real Estate Exposures that do not meet expectations related to B-20 (Mortgages),80,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,GUARANTY I,,,Y,N,,,"50.250a",Residential Real Estate Exposures that do not meet expectations related to B-20 (Mortgages),80,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,GUARANTY I,,,N,N,,,"50.250a",Residential Real Estate Exposures that do not meet expectations related to B-20 (Mortgages),80,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,CMHC B,,,N,N,,,"50.250a",Residential Real Estate Exposures that do not meet expectations related to B-20 (Mortgages),80,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,CMHC B,,,Y,N,,,"50.250a",Residential Real Estate Exposures that do not meet expectations related to B-20 (Mortgages),80,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,CONV U,,,Y,N,,,"50.250a",Residential Real Estate Exposures that do not meet expectations related to B-20 (Mortgages),80,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,GENWORTH B,,,Y,N,,,"50.250a",Residential Real Estate Exposures that do not meet expectations related to B-20 (Mortgages),80,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,GENWORTH B,,,N,N,,,"50.250a",Residential Real Estate Exposures that do not meet expectations related to B-20 (Mortgages),80,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,GUARANTY B,,,N,N,,,"50.250a",Residential Real Estate Exposures that do not meet expectations related to B-20 (Mortgages),80,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
TNG-MOR,"30",1,CMHC I,,,N,N,,,"50.250a",Residential Real Estate Exposures that do not meet expectations related to B-20 (Mortgages),80,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"32",-1,CL,BLV,UNI,N,,,,"50.200",Regulatory Retail - All Other Exposures,100,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"32",-1,CARD,BLV,YY,N,,,,"50.200",Regulatory Retail - All Other Exposures,100,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"32",-1,CL,BLV,INC,N,,,,"50.200",Regulatory Retail - All Other Exposures,100,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"32",-1,CL,BLV,AGI,N,,,,"50.200",Regulatory Retail - All Other Exposures,100,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"32",-1,CL,BLV,AGU,N,,,,"50.200",Regulatory Retail - All Other Exposures,100,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,NH,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VGD,RG,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,AXG,GC,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VGD,PB,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,SCL,IL,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,SCL,INE,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VIC,RS,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,DM,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,SS,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,SV,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VLR,RC,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VFA,A1,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VGD,RG,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VGD,SP,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,CC,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VFA,A1,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,SCL,CS,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,SCL,RL,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,AXS,SC,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,RG,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,SC,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,SS,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VGD,ST,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,SCL,IM,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VFF,TS,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VGD,BA,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VGD,ST,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,SCL,RS,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VIC,RS,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,NH,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,ZZ,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,SCL,CS,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VIC,RG,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,NF,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,SL,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,ST,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VLR,RG,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,AXG,GS,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,NF,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,ST,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VFA,A3,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,AXG,GC,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,SCL,RS,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,RG,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,SC,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,SV,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VGD,PB,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,SCL,INE,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,AXS,SS,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,DM,N,,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VCL,ZZ,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,AXP,PC,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,SCL,IL,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"31",1,HELOC,VFF,F1,N,Y,,,"50.230",General HELOCs,30,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
